radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,460,0,2622291,38701486096,-1,106.0824,30.7973,1000,3,1,1737000824,1737023462,0
NR,460,0,2622291,38701486094,-1,106.0823,30.7981,1000,2,1,1737000894,1737023462,0
NR,460,0,2622291,38769250305,-1,106.082,30.7992,1000,3,1,1737000904,1737023462,0
NR,460,0,2622291,38701137922,-1,106.082,30.8003,1000,2,1,1737000954,1737023462,0
NR,460,0,2622291,38701363202,-1,106.082,30.8005,1000,1,1,1737000964,1737000964,0
NR,460,0,2622291,38701137921,-1,106.0834,30.8001,1000,4,1,1737000974,1737023462,0
NR,460,0,2622291,38700556291,-1,106.0847,30.7996,1000,2,1,1737001013,1737023462,0
NR,460,0,2622291,38700892161,-1,106.0861,30.7991,1000,4,1,1737001083,1737023462,0
NR,460,0,2622291,38700556290,-1,106.0871,30.7998,1000,2,1,1737001234,1737023462,0
NR,460,0,2622291,38635950082,-1,106.0875,30.8007,1000,2,1,1737001244,1737023462,0
NR,460,0,2622292,38701146115,-1,106.0905,30.809,1000,1,1,1737001375,1737001375,0
NR,460,0,2622292,38700752899,-1,106.091,30.8101,1000,4,1,1737001383,1737023462,0
NR,460,0,2622292,38701146114,-1,106.0909,30.8095,1000,1,1,1737001423,1737001423,0
NR,460,0,2622292,38700765185,-1,106.0918,30.8119,1000,3,1,1737001457,1737023462,0
NR,460,0,2622292,38700834818,-1,106.0924,30.8136,1000,4,1,1737001469,1737023462,0
NR,460,0,2622292,38700834819,-1,106.0929,30.8151,1000,4,1,1737001517,1737023522,0
NR,460,0,2622292,38701350915,-1,106.0938,30.8173,1000,4,1,1737001554,1737023522,0
NR,460,0,2622292,38701350913,-1,106.0944,30.8194,1000,4,1,1737001583,1737023522,0
NR,460,0,2622292,38701084675,-1,106.0945,30.8216,1000,6,1,1737001690,1737023522,0
NR,460,0,2622292,38701084674,-1,106.0947,30.8226,1000,4,1,1737001713,1737023522,0
NR,460,0,2622292,38701084673,-1,106.0949,30.8256,1000,5,1,1737001821,1737023522,0
NR,460,0,2622292,38701346819,-1,106.0951,30.8282,1000,4,1,1737001863,1737023522,0
NR,460,0,2622292,38701244419,-1,106.0952,30.8303,1000,6,1,1737001884,1737023522,0
NR,460,0,2622292,38701244417,-1,106.0953,30.8325,1000,4,1,1737001993,1737023522,0
NR,460,0,2622292,38700937218,-1,106.0947,30.8351,1000,7,1,1737002035,1737023523,0
NR,460,0,2622292,38700937219,-1,106.0941,30.8374,1000,5,1,1737002065,1737023523,0
NR,460,0,2622292,38825459727,-1,106.0938,30.8386,1000,2,1,1737002085,1737023523,0
NR,460,0,2622292,38825459726,-1,106.0933,30.8418,1000,6,1,1737002105,1737945305,0
NR,460,0,2622292,38700924929,-1,106.0956,30.8398,1000,7,1,1737002125,1737945305,0
NR,460,0,2622292,38700568579,-1,106.0928,30.8451,1000,7,1,1737002295,1737945305,0
NR,460,0,2622292,38700568578,-1,106.0926,30.8466,1000,6,1,1737002305,1737945305,0
NR,460,0,2622292,38700568577,-1,106.0924,30.8483,1000,8,1,1737002315,1737945305,0
NR,460,0,2622293,38825336844,-1,106.0895,30.8503,1000,18,1,1737002325,1737945361,0
NR,460,0,2622293,38825336843,-1,106.0918,30.8508,1000,14,1,1737002335,1737945361,0
NR,460,0,2622292,38825336836,-1,106.0863,30.8481,1000,10,1,1737002475,1737945361,0
NR,460,0,2622293,38844866563,-1,106.0853,30.847,1000,2,1,1737002495,1737023523,0
NR,460,0,2622292,38825336838,-1,106.0829,30.846,1000,3,1,1737002505,1737945361,0
NR,460,0,2622293,38825336834,-1,106.0839,30.846,1000,7,1,1737002515,1737945361,0
NR,460,0,2622293,38768398337,-1,106.082,30.8456,1000,14,1,1737002525,1737945361,0
NR,460,0,2622292,38700888065,-1,106.079,30.845,1000,1,1,1737002565,1737002565,0
NR,460,0,1320173,51855138917,-1,114.0211,22.5382,1000,2,1,1736554625,1737036063,0
NR,460,0,1320173,51787677697,-1,114.0198,22.5383,500,25,1,1736554655,1737036064,0
NR,460,0,1319362,51855974401,-1,114.0207,22.5384,1000,2,1,1736556915,1737036064,0
NR,460,0,1320173,52055576649,-1,114.0191,22.5382,1000,6,1,1736558085,1737036063,0
NR,460,0,1320173,52124160006,-1,114.0189,22.5373,1000,17,1,1736558395,1737036064,0
NR,460,0,1320173,52124160004,-1,114.0205,22.5361,1000,10,1,1736558685,1737036063,0
NR,460,0,1320173,51578273794,-1,114.0207,22.5362,1000,1,1,1736558785,1736558785,0
NR,460,0,1320173,51855138918,-1,114.0211,22.5363,1000,1,1,1736558835,1736558835,0
NR,460,0,1320173,51574272001,-1,114.0222,22.5363,1000,5,1,1736558905,1737036063,0
NR,460,0,1320173,52129234945,-1,114.0223,22.5364,1000,2,1,1736558935,1737036063,0
NR,460,0,1320137,52124160008,-1,114.0224,22.5365,1000,1,1,1736558945,1736558945,0
NR,460,0,1320173,51577954305,-1,114.0214,22.5375,1000,8,1,1736559105,1737036063,0
NR,460,0,1320173,51578273795,-1,114.0206,22.5377,1000,2,1,1736559305,1737036063,0
NR,460,0,1320173,52063334401,-1,114.0196,22.5378,1000,1,1,1736562285,1736562285,0
NR,460,0,1320173,52055576647,-1,114.0196,22.5378,1000,1,1,1736562525,1736562525,0
NR,460,0,1320173,51577290754,-1,114.0203,22.5383,1000,1,1,1736564565,1736564565,0
NR,460,0,1319362,51855974404,-1,114.0204,22.5383,1000,1,1,1736564715,1736564715,0
NR,460,0,1320173,52129107970,-1,114.0204,22.5383,1000,1,1,1736564935,1736564935,0
NR,460,0,1319363,52129091588,-1,114.0204,22.5383,1000,1,1,1736565015,1736565015,0
NR,460,0,1319363,52129091586,-1,114.0204,22.5383,1000,1,1,1736565065,1736565065,0
NR,460,0,1319363,52129091587,-1,114.0204,22.5383,1000,1,1,1736565095,1736565095,0
NR,460,0,1319331,51853606913,-1,114.0055,22.5367,1541,2,1,1736565205,1737036064,0
NR,460,0,1319363,51850612837,-1,113.9906,22.5339,1000,5,1,1736565485,1737036064,0
NR,460,0,1319363,51850612838,-1,113.9904,22.533,1000,4,1,1736565595,1737036064,0
NR,460,0,1319363,51573751810,-1,113.9889,22.5346,1000,7,1,1736565645,1737036122,0
NR,460,0,1320145,51796770820,-1,113.9898,22.5326,1000,1,1,1736565725,1736565725,0
NR,460,0,1320145,51796770825,-1,113.9886,22.5322,1000,2,1,1736565836,1737036064,0
NR,460,0,1320145,51796770821,-1,113.9897,22.5307,1000,6,1,1736565885,1737036121,0
NR,460,0,1319363,51580153857,-1,113.9885,22.5302,1000,4,1,1736565995,1737036121,0
NR,460,0,1319363,51580153858,-1,113.988,22.53,1000,4,1,1736566015,1737036064,0
NR,460,0,1319363,51782897665,-1,113.988,22.5299,1000,9,1,1736566055,1737036121,0
NR,460,0,1319363,51847909577,-1,113.9867,22.5293,1000,5,1,1736566205,1737036121,0
NR,460,0,1319363,51783065602,-1,113.9852,22.5291,1000,5,1,1736566285,1737036121,0
NR,460,0,1319363,51783065601,-1,113.9866,22.5291,1000,1,1,1736566566,1736566566,0
NR,460,0,1319363,51783061508,-1,113.9866,22.5291,1000,1,1,1736566765,1736566765,0
NR,460,0,1319363,51783061509,-1,113.9866,22.5291,1000,1,1,1736566796,1736566796,0
NR,460,0,1319363,51783069697,-1,113.985,22.5286,1000,4,1,1736567516,1737036121,0
NR,460,0,1319363,51783069698,-1,113.9854,22.5287,1000,5,1,1736567616,1737036121,0
NR,460,0,1319363,51849523202,-1,113.9865,22.5291,1000,2,1,1736567646,1737036121,0
NR,460,0,1319363,51782897666,-1,113.9846,22.5284,1000,2,1,1736568526,1737036121,0
NR,460,0,1319363,51582869505,-1,113.9841,22.5291,1000,7,1,1736568866,1737036121,0
NR,460,0,1319363,51783475201,-1,113.9918,22.5306,1000,2,1,1736569386,1737036121,0
NR,460,0,1319363,51796463617,-1,113.993,22.5314,1000,6,1,1736569395,1737036121,0
NR,460,0,1319363,51850612937,-1,113.9933,22.533,1000,2,1,1736569546,1737036121,0
NR,460,0,1319363,51577278466,-1,113.9931,22.5337,1000,2,1,1736569566,1737036121,0
NR,460,0,1319363,51573751811,-1,113.9924,22.5355,1000,4,1,1736569676,1737036122,0
NR,460,0,1319363,51583045634,-1,113.9831,22.5364,1000,2,1,1736569846,1737036122,0
NR,460,0,1319381,51577430019,-1,113.9787,22.5366,1000,1,1,1736569936,1736569936,0
NR,460,0,1319381,51573817345,-1,113.9782,22.5367,1000,2,1,1736569956,1737036122,0
NR,460,0,1319381,51789606917,-1,113.9706,22.5401,1000,2,1,1736570806,1737036122,0
NR,460,0,1319381,51789606916,-1,113.9695,22.5405,1000,7,1,1736571006,1737036122,0
NR,460,0,1319382,51790475269,-1,114.1202,22.577,1000,3,1,1736998850,1737036124,0
NR,460,0,1320344,51578101762,-1,114.1062,22.5748,1000,2,1,1736999099,1737036124,0
NR,460,0,1319786,51795873798,-1,114.0928,22.5683,1000,2,1,1736999319,1737036124,0
NR,460,0,1319721,51787988994,-1,114.0032,22.5562,1000,6,1,1737000509,1737036126,0
NR,460,0,1320145,51577729026,-1,113.9684,22.5593,1000,1,1,1737007120,1737007120,0
NR,460,0,1315015,51813793889,-1,113.236,23.1282,1000,2,1,1737060373,1738038061,0
NR,460,0,1315015,52089778267,-1,113.2434,23.1307,1000,4,1,1737060713,1743900661,0
NR,460,0,1315015,51775565917,-1,113.2425,23.1336,1000,5,1,1737060803,1747494067,0
NR,460,0,1314882,51568992347,-1,113.2522,23.1352,1000,9,1,1737061113,1741593783,0
